"V1" "V2"
"GCN4" "YBR035C"
"GCN4" "YBR036C"
"GCN4" "YBR038W"
"GCN4" "YBR039W"
"GCN4" "YBR040W"
"GCN4" "YBR041W"
"GCN4" "YBR042C"
"GCN4" "YBR043C"
"GCN4" "YBR044C"
"GCN4" "YBR045C"
"GCN4" "YBR046C"
"GCN4" "YBR047W"
"GCN4" "YBR048W"
"GCN4" "YBR049C"
"GCN4" "YBR050C"
"GCN4" "YBR052C"
"GCN4" "YBR053C"
"GCN4" "YBR054W"
"GCN4" "YBR055C"
"GCN4" "YBR056W"
"GCN4" "YBR057C"
"GCN4" "YBR058C"
"GCN4" "YBR059C"
"GCN4" "YBR060C"
"GCN4" "YBR061C"
"GCN4" "YBR062C"
"GCN4" "YBR063C"
"GCN4" "YBR065C"
"GCN4" "YBR066C"
"GCN4" "YBR067C"
"GCN4" "YBR068C"
"GCN4" "YBR069C"
"GCN4" "YBR070C"
"GCN4" "YBR071W"
"GCN4" "YBR072W"
"GCN4" "YBR073W"
"GCN4" "YBR074W"
"GCN4" "YBR076W"
"GCN4" "YBR077C"
"GCN4" "YBR078W"
"GCN4" "YBR079C"
"GCN4" "YBR080C"
"GCN4" "YBR081C"
"GCN4" "YBR082C"
"GCN4" "YBR083W"
"GCN4" "YBR084W"
"GCN4" "YBR085W"
"GCN4" "YBR085C-A"
"GCN4" "YBR086C"
"GCN4" "YBR087W"
"GCN4" "YBR088C"
"GCN4" "YJL094C"
"GCN4" "YJL093C"
"GCN4" "YJL092W"
"GCN4" "YJL091C"
"GCN4" "YJL090C"
"GCN4" "YJL089W"
"GCN4" "YJL088W"
"GCN4" "YJL087C"
"GCN4" "YJL086C"
"GCN4" "YJL085W"
"GCN4" "YJL084C"
"GCN4" "YJL083W"
"GCN4" "YJL082W"
"GCN4" "YJL081C"
"GCN4" "YJL080C"
"GCN4" "YJL079C"
"GCN4" "YJL078C"
"GCN4" "YJL077C"
"GCN4" "YJL076W"
"GCN4" "YJL074C"
"GCN4" "YJL073W"
"GCN4" "YJL072C"
"GCN4" "YJL071W"
"GCN4" "YJL070C"
"GCN4" "YJL069C"
"GCN4" "YJL068C"
"GCN4" "YJL066C"
"GCN4" "YJL065C"
"GCN4" "YJL063C"
"GCN4" "YJL062W-A"
"GCN4" "YJL062W"
"GCN4" "YJL061W"
"GCN4" "YJL060W"
"GCN4" "YJL059W"
"GCN4" "YJL058C"
"GCN4" "YJL057C"
"GCN4" "YJL056C"
"GCN4" "YJL055W"
"GCN4" "YJL054W"
"GCN4" "YJL053W"
"GCN4" "YJL052W"
"GCN4" "YJL051W"
"GCN4" "YJL050W"
"GCN4" "YJL049W"
"GCN4" "YJL048C"
"GCN4" "YJL047C"
"GCN4" "YJL046W"
"GCN4" "YJL045W"
"GCN4" "YJL044C"
"GCN4" "YJL043W"
"GCN4" "YJL042W"
"GCN4" "YJL041W"
"GCN4" "YJL039C"
"GCN4" "YJL038C"
"GCN4" "YJL037W"
"GCN4" "YJL036W"
"GCN4" "YJL035C"
"GCN4" "YJL034W"
"GCN4" "YJL033W"
"GCN4" "YJL031C"
"GCN4" "YJL030W"
"GCN4" "YJL029C"
"GCN4" "YLR390W"
"GCN4" "YKR103W"
"GCN4" "YKR104W"
"GCN4" "YAR009C"
"GCN4" "YAL067W-A"
"GCN4" "YBR196C-A"
"GCN4" "YBR219C"
"GCN4" "YBR298C-A"
"GCN4" "YCL012C"
"GCN4" "YCR108C"
"GCN4" "YBR161W"
"GCN4" "YDL182W"
"GCN4" "YEL076C"
"GCN4" "YIL154C"
"GCN4" "YER053C-A"
"GCN4" "YFL041W-A"
"GCN4" "YAR010C"
"GCN4" "YGR240C-A"
"GCN4" "YHL048C-A"
"GCN4" "YHR007C-A"
"GCN4" "YHR199C-A"
"GCN4" "YHR212W-A"
"GCN4" "YHR213W-A"
"GCN4" "YIR021W-A"
"GCN4" "YIL082W-A"
"GCN4" "YIL046W-A"
"GCN4" "YJR028W"
"GCN4" "YJL127C-B"
"GCN4" "YJR026W"
"GCN4" "YDL131W"
"GCN4" "YLR162W-A"
"GCN4" "YLR307C-A"
"GCN4" "YLR466C-B"
"GCN4" "YER054C"
"GCN4" "YMR230W-A"
"GCN4" "YNL277W-A"
"GCN4" "YNL146C-A"
"GCN4" "YOL155W-A"
"GCN4" "YHR015W"
"GCN4" "YOR316C-A"
"GCN4" "YOR381W-A"
"GCN4" "YAL063C-A"
"GCN4" "YBR056W-A"
"GCN4" "YHR047C"
"GCN4" "YOR192C-C"
"GLN3" "YAL068C"
"GLN3" "YBR090C"
"GLN3" "YBR091C"
"GLN3" "YBR093C"
"GLN3" "YBR105C"
"GLN3" "YBR118W"
"GLN3" "YBR121C"
"GLN3" "YBR124W"
"GLN3" "YBR125C"
"GLN3" "YBR137W"
"GLN3" "YBR145W"
"GLN3" "YBR171W"
"GLN3" "YBR177C"
"GLN3" "YBR184W"
"GLN3" "YBR187W"
"GLN3" "YBR196C"
"GLN3" "YBR197C"
"GLN3" "YBR241C"
"GLN3" "YBR244W"
"GLN3" "YBR256C"
"GLN3" "YBR265W"
"GLN3" "YBR283C"
"GLN3" "YBR291C"
"GLN3" "YCL066W"
"GLN3" "YCL065W"
"GLN3" "YCL054W"
"GLN3" "YCL050C"
"GLN3" "YCL049C"
"GLN3" "YCL030C"
"GLN3" "YCL027W"
"GLN3" "YCL018W"
"GLN3" "YCL009C"
"GLN3" "YCR005C"
"GLN3" "YCR012W"
"GLN3" "YCR013C"
"GLN3" "YCR040W"
"GLN3" "YCR065W"
"GLN3" "YCR075C"
"GLN3" "YCR077C"
"GLN3" "YCR082W"
"GLN3" "YCR084C"
"GLN3" "YCR097W"
"GLN3" "YCR097W-A"
"GLN3" "YCR105W"
"GLN3" "YDL229W"
"GLN3" "YDL201W"
"GLN3" "YDL191W"
"GLN3" "YDL184C"
"GLN3" "YDL171C"
"GLN3" "YDL170W"
"GLN3" "YDL133C-A"
"GLN3" "YDL128W"
"GLN3" "YDL091C"
"GLN3" "YDL085W"
"GLN3" "YDL070W"
"GLN3" "YDL059C"
"GLN3" "YDL058W"
"GLN3" "YDL055C"
"GLN3" "YDL052C"
"GLN3" "YDL041W"
"GLN3" "YDL011C"
"GLN3" "YDL004W"
"GLN3" "YDL003W"
"GLN3" "YDR012W"
"GLN3" "YDR027C"
"GLN3" "YDR032C"
"GLN3" "YDR034W-B"
"GLN3" "YDR040C"
"GLN3" "YDR044W"
"GLN3" "YDR056C"
"GLN3" "YDR086C"
"GLN3" "YDR096W"
"GLN3" "YDR119W"
"GLN3" "YDR143C"
"GLN3" "YDR151C"
"GLN3" "YDR164C"
"GLN3" "YDR174W"
"GLN3" "YDR184C"
"GLN3" "YDR185C"
"GLN3" "YDR187C"
"GLN3" "YDR188W"
"GLN3" "YDR191W"
"GLN3" "YDR192C"
"GLN3" "YDR221W"
"GLN3" "YDR234W"
"GLN3" "YDR272W"
"GLN3" "YDR274C"
"GLN3" "YDR281C"
"GLN3" "YDR322C-A"
"GLN3" "YDR331W"
"GLN3" "YDR338C"
"GLN3" "YDR365C"
"GLN3" "YDR369C"
"GLN3" "YDR379W"
"GLN3" "YDR380W"
"GLN3" "YDR399W"
"GLN3" "YDR405W"
"GLN3" "YDR408C"
"GLN3" "YDR421W"
"GLN3" "YDR452W"
"GLN3" "YDR460W"
"GLN3" "YDR461W"
"GLN3" "YDR481C"
"GLN3" "YDR487C"
"GLN3" "YDR496C"
"GLN3" "YDR497C"
"GLN3" "YDR500C"
"GLN3" "YDR501W"
"GLN3" "YDR502C"
"GLN3" "YDR508C"
"GLN3" "YEL059C-A"
"GLN3" "YEL052W"
"GLN3" "YEL036C"
"GLN3" "YEL009C"
"GLN3" "YEL008W"
"GLN3" "YER001W"
"GLN3" "YER005W"
"GLN3" "YER019C-A"
"GLN3" "YER026C"
"GLN3" "YER040W"
"GLN3" "YER055C"
"GLN3" "YER056C"
"GLN3" "YER070W"
"GLN3" "YER076C"
"GLN3" "YER091C"
"GLN3" "YER095W"
"GLN3" "YER120W"
"GLN3" "YER124C"
"GLN3" "YER154W"
"GLN3" "YER156C"
"GLN3" "YFL062W"
"GLN3" "YFL026W"
"GLN3" "YFL023W"
"GLN3" "YFL022C"
"GLN3" "YFL021W"
"GLN3" "YFL014W"
"GLN3" "YFR005C"
"GLN3" "YFR007W"
"GLN3" "YFR008W"
"GLN3" "YFR020W"
"GLN3" "YFR025C"
"GLN3" "YFR032C-A"
"GLN3" "YFR035C"
"GLN3" "YFR037C"
"GLN3" "YGL262W"
"GLN3" "YGL261C"
"GLN3" "YGL256W"
"GLN3" "YGL255W"
"GLN3" "YGL253W"
"GLN3" "YGL252C"
"GLN3" "YGL237C"
"GLN3" "ADE5,7"
"GLN3" "YGL226W"
"GLN3" "YGL208W"
"GLN3" "YGL198W"
"GLN3" "YGL193C"
"GLN3" "YGL191W"
"GLN3" "YGL172W"
"GLN3" "YGL148W"
"GLN3" "YGL123W"
"GLN3" "YGL112C"
"GLN3" "YGL105W"
"GLN3" "YGL099W"
"GLN3" "YGL095C"
"GLN3" "YGL089C"
"GLN3" "YGL087C"
"GLN3" "YGL039W"
"GLN3" "YGL033W"
"GLN3" "YGL032C"
"GLN3" "YGL028C"
"GLN3" "YGL012W"
"GLN3" "YGL009C"
"GLN3" "YGL008C"
"GLN3" "YGL007W"
"GLN3" "YGR004W"
"GLN3" "YGR005C"
"GLN3" "YGR037C"
"GLN3" "YGR054W"
"GLN3" "YGR061C"
"GLN3" "YGR086C"
"GLN3" "YGR115C"
"GLN3" "YGR137W"
"GLN3" "YGR140W"
"GLN3" "YGR141W"
"GLN3" "YGR148C"
"GLN3" "YGR151C"
"GLN3" "YGR155W"
"GLN3" "YGR157W"
"GLN3" "YGR173W"
"GLN3" "YGR180C"
"GLN3" "YGR181W"
"GLN3" "YGR185C"
"GLN3" "YGR192C"
"GLN3" "YGR204W"
"GLN3" "YGR211W"
"GLN3" "YGR212W"
"GLN3" "YGR214W"
"GLN3" "YGR254W"
"GLN3" "YGR274C"
"GLN3" "YGR280C"
"GLN3" "YGR285C"
"GLN3" "YGR289C"
"GLN3" "YHL047C"
"GLN3" "YHL036W"
"GLN3" "YHL033C"
"GLN3" "YHL032C"
"GLN3" "YHL016C"
"GLN3" "YHL015W"
"GLN3" "YHL003C"
"GLN3" "YHR005C-A"
"GLN3" "YHR010W"
"GLN3" "YHR018C"
"GLN3" "YHR021C"
"GLN3" "YHR025W"
"GLN3" "YHR026W"
"GLN3" "YHR053C"
"GLN3" "YHR055C"
"GLN3" "YHR071W"
"GLN3" "YHR072W-A"
"GLN3" "YHR075C"
"GLN3" "YHR079C"
"GLN3" "YHR081W"
"GLN3" "YHR083W"
"GLN3" "YHR084W"
"GLN3" "YHR106W"
"GLN3" "YHR108W"
"GLN3" "YHR115C"
"GLN3" "YHR135C"
"GLN3" "YHR137W"
"GLN3" "YHR140W"
"GLN3" "YHR141C"
"GLN3" "YHR143W"
"GLN3" "YHR143W-A"
"GLN3" "YHR170W"
"GLN3" "YHR174W"
"GLN3" "YHR200W"
"GLN3" "YHR203C"
"GLN3" "YHR208W"
"GLN3" "YHR215W"
"GLN3" "YIL176C"
"GLN3" "YIL175W"
"GLN3" "YIL172C"
"GLN3" "YIL162W"
"GLN3" "YIL153W"
"GLN3" "YIL152W"
"GLN3" "YIL145C"
"GLN3" "YIL138C"
"GLN3" "YIL122W"
"GLN3" "YIL113W"
"GLN3" "YIL100W"
"GLN3" "YIL086C"
"GLN3" "YIL074C"
"GLN3" "YIL066C"
"GLN3" "YIL057C"
"GLN3" "YIL053W"
"GLN3" "YIL043C"
"GLN3" "YIL027C"
"GLN3" "YIL019W"
"GLN3" "YIL018W"
"GLN3" "YIL015W"
"GLN3" "YIL009C-A"
"GLN3" "YIL009W"
"GLN3" "YIR004W"
"GLN3" "YIR009W"
"GLN3" "YIR016W"
"GLN3" "YIR032C"
"GLN3" "YJL223C"
"GLN3" "YJL212C"
"GLN3" "YJL207C"
"GLN3" "YJL196C"
"GLN3" "YJL191W"
"GLN3" "YJL159W"
"GLN3" "YJL153C"
"GLN3" "YJL148W"
"GLN3" "YJL144W"
"GLN3" "YJL134W"
"GLN3" "YJL132W"
"GLN3" "YJL106W"
"GLN3" "YJL026W"
"GLN3" "YJL022W"
"GLN3" "YJR004C"
"GLN3" "YJR009C"
"GLN3" "YJR015W"
"GLN3" "YJR025C"
"GLN3" "YJR085C"
"GLN3" "YJR103W"
"GLN3" "YJR113C"
"GLN3" "YJR115W"
"GLN3" "YJR116W"
"GLN3" "YJR124C"
"GLN3" "YJR135W-A"
"GLN3" "YJR145C"
"GLN3" "YJR147W"
"GLN3" "YJR148W"
"GLN3" "YJR156C"
"GLN3" "YKL216W"
"GLN3" "YKL209C"
"GLN3" "YKL207W"
"GLN3" "YKL191W"
"GLN3" "YKL179C"
"GLN3" "YKL178C"
"GLN3" "YKL177W"
"GLN3" "YKL172W"
"GLN3" "YKL164C"
"GLN3" "YKL163W"
"GLN3" "YKL162C-A"
"GLN3" "YKL161C"
"GLN3" "YKL157W"
"GLN3" "YKL120W"
"GLN3" "YKL116C"
"GLN3" "YKL106W"
"GLN3" "YKL103C"
"GLN3" "YKL089W"
"GLN3" "YKL085W"
"GLN3" "YKL073W"
"GLN3" "YKL069W"
"GLN3" "NUP100"
"GLN3" "YKL049C"
"GLN3" "YKL043W"
"GLN3" "YKL032C"
"GLN3" "YKL018W"
"GLN3" "YKL014C"
"GLN3" "YKL004W"
"GLN3" "YKR034W"
"GLN3" "YKR039W"
"GLN3" "YKR059W"
"GLN3" "YKR076W"
"GLN3" "YKR086W"
"GLN3" "YLL061W"
"GLN3" "YLL037W"
"GLN3" "YLL034C"
"GLN3" "YLL023C"
"GLN3" "YLL010C"
"GLN3" "YLR025W"
"GLN3" "YLR028C"
"GLN3" "YLR034C"
"GLN3" "YLR038C"
"GLN3" "YLR040C"
"GLN3" "YLR041W"
"GLN3" "YLR043C"
"GLN3" "YLR045C"
"GLN3" "YLR050C"
"GLN3" "YLR051C"
"GLN3" "YLR054C"
"GLN3" "YLR058C"
"GLN3" "YLR066W"
"GLN3" "YLR068W"
"GLN3" "YLR089C"
"GLN3" "YLR099C"
"GLN3" "YLR103C"
"GLN3" "YLR109W"
"GLN3" "YLR112W"
"GLN3" "YLR130C"
"GLN3" "YLR132C"
"GLN3" "YLR133W"
"GLN3" "YLR136C"
"GLN3" "YLR139C"
"GLN3" "YLR148W"
"GLN3" "YLR150W"
"GLN3" "YLR170C"
"GLN3" "YLR174W"
"GLN3" "YLR176C"
"GLN3" "YLR180W"
"GLN3" "YLR185W"
"GLN3" "YLR247C"
"GLN3" "YLR250W"
"GLN3" "YLR267W"
"GLN3" "YLR286C"
"GLN3" "YLR287C-A"
"GLN3" "YLR293C"
"GLN3" "YLR299W"
"GLN3" "YLR302C"
"GLN3" "YLR303W"
"GLN3" "YLR318W"
"GLN3" "YLR321C"
"GLN3" "YLR322W"
"GLN3" "YLR328W"
"GLN3" "YLR339C"
"GLN3" "YLR340W"
"GLN3" "YLR343W"
"GLN3" "YLR354C"
"GLN3" "YLR355C"
"GLN3" "YLR359W"
"GLN3" "YLR372W"
"GLN3" "YLR375W"
"GLN3" "YLR380W"
"GLN3" "YLR383W"
"GLN3" "YLR390W-A"
"GLN3" "YLR420W"
"GLN3" "YLR438W"
"GLN3" "YLR439W"
"GLN3" "YLR452C"
"GLN3" "YML123C"
"GLN3" "YML116W"
"GLN3" "YML113W"
"GLN3" "YML112W"
"GLN3" "YML081C-A"
"GLN3" "YML069W"
"GLN3" "YML058W-A"
"GLN3" "YML055W"
"GLN3" "YML052W"
"GLN3" "YML050W"
"GLN3" "YML023C"
"GLN3" "YML019W"
"GLN3" "YML018C"
"GLN3" "YMR006C"
"GLN3" "YMR014W"
"GLN3" "YMR037C"
"GLN3" "YMR043W"
"GLN3" "YMR044W"
"GLN3" "YMR074C"
"GLN3" "YMR083W"
"GLN3" "YMR094W"
"GLN3" "YMR096W"
"GLN3" "YMR101C"
"GLN3" "YMR116C"
"GLN3" "YMR119W-A"
"GLN3" "YMR120C"
"GLN3" "YMR126C"
"GLN3" "YMR138W"
"GLN3" "YMR146C"
"GLN3" "YMR153W"
"GLN3" "YMR155W"
"GLN3" "YMR158W"
"GLN3" "YMR171C"
"GLN3" "YMR178W"
"GLN3" "YMR181C"
"GLN3" "YMR191W"
"GLN3" "YMR222C"
"GLN3" "YMR230W"
"GLN3" "YMR251W-A"
"GLN3" "YMR256C"
"GLN3" "YMR260C"
"GLN3" "YMR266W"
"GLN3" "YMR276W"
"GLN3" "YMR278W"
"GLN3" "YMR300C"
"GLN3" "YMR303C"
"GLN3" "YMR310C"
"GLN3" "YMR312W"
"GLN3" "YMR323W"
"GLN3" "YNL334C"
"GLN3" "YNL332W"
"GLN3" "YNL327W"
"GLN3" "YNL322C"
"GLN3" "YNL307C"
"GLN3" "YNL300W"
"GLN3" "YNL288W"
"GLN3" "YNL277W"
"GLN3" "YNL259C"
"GLN3" "YNL257C"
"GLN3" "YNL251C"
"GLN3" "YNL220W"
"GLN3" "YNL198C"
"GLN3" "YNL197C"
"GLN3" "YNL190W"
"GLN3" "YNL181W"
"GLN3" "YNL176C"
"GLN3" "YNL162W"
"GLN3" "YNL152W"
"GLN3" "YNL150W"
"GLN3" "YNL149C"
"GLN3" "YNL147W"
"GLN3" "YNL146W"
"GLN3" "YNL115C"
"GLN3" "YNL110C"
"GLN3" "YNL104C"
"GLN3" "YNL090W"
"GLN3" "YNL089C"
"GLN3" "YNL082W"
"GLN3" "YNL078W"
"GLN3" "YNL070W"
"GLN3" "YNL066W"
"GLN3" "YNL055C"
"GLN3" "YNL053W"
"GLN3" "YNL028W"
"GLN3" "YNL016W"
"GLN3" "YNL012W"
"GLN3" "YNL007C"
"GLN3" "YNR017W"
"GLN3" "YNR035C"
"GLN3" "YNR044W"
"GLN3" "YNR052C"
"GLN3" "YNR055C"
"GLN3" "YNR056C"
"GLN3" "YNR076W"
"GLN3" "YOL163W"
"GLN3" "YOL161C"
"GLN3" "YOL160W"
"GLN3" "YOL146W"
"GLN3" "YOL126C"
"GLN3" "YOL122C"
"GLN3" "YOL113W"
"GLN3" "YOL111C"
"GLN3" "YOL109W"
"GLN3" "YOL108C"
"GLN3" "YOL101C"
"GLN3" "YOL097C"
"GLN3" "YOL090W"
"GLN3" "YOL086C"
"GLN3" "YOL077W-A"
"GLN3" "YOL058W"
"GLN3" "YOL052C"
"GLN3" "YOR020C"
"GLN3" "YOR034C"
"GLN3" "YOR043W"
"GLN3" "YOR063W"
"GLN3" "YOR084W"
"GLN3" "YOR101W"
"GLN3" "YOR102W"
"GLN3" "YOR121C"
"GLN3" "YOR183W"
"GLN3" "YOR187W"
"GLN3" "YOR194C"
"GLN3" "YOR195W"
"GLN3" "YOR200W"
"GLN3" "YOR210W"
"GLN3" "YOR222W"
"GLN3" "YOR229W"
"GLN3" "YOR239W"
"GLN3" "YOR243C"
"GLN3" "YOR247W"
"GLN3" "YOR248W"
"GLN3" "YOR252W"
"GLN3" "YOR265W"
"GLN3" "YOR285W"
"GLN3" "YOR287C"
"GLN3" "YOR298W"
"GLN3" "YOR298C-A"
"GLN3" "YOR308C"
"GLN3" "YOR315W"
"GLN3" "YOR316C"
"GLN3" "YOR328W"
"GLN3" "YOR333C"
"GLN3" "YOR334W"
"GLN3" "YOR338W"
"GLN3" "YOR342C"
"GLN3" "YOR345C"
"GLN3" "YOR351C"
"GLN3" "YOR372C"
"GLN3" "YOR375C"
"GLN3" "YOR377W"
"GLN3" "YOR382W"
"GLN3" "YOR383C"
"GLN3" "YOR389W"
"GLN3" "YOR390W"
"GLN3" "YOR393W"
"GLN3" "YOR394W"
"GLN3" "YPL281C"
"GLN3" "YPL279C"
"GLN3" "YPL268W"
"GLN3" "YPL265W"
"GLN3" "YPL252C"
"GLN3" "YPL251W"
"GLN3" "YPL242C"
"GLN3" "YPL241C"
"GLN3" "YPL239W"
"GLN3" "YPL225W"
"GLN3" "YPL198W"
"GLN3" "YPL197C"
"GLN3" "YPL189W"
"GLN3" "YPL187W"
"GLN3" "YPL170W"
"GLN3" "YPL168W"
"GLN3" "YPL154C"
"GLN3" "YPL146C"
"GLN3" "YPL139C"
"GLN3" "YPL131W"
"GLN3" "YPL111W"
"GLN3" "YPL108W"
"GLN3" "YPL104W"
"GLN3" "YPL092W"
"GLN3" "YPL091W"
"GLN3" "YPL089C"
"GLN3" "YPL049C"
"GLN3" "YPL043W"
"GLN3" "YPL032C"
"GLN3" "YPL017C"
"GLN3" "YPR012W"
"GLN3" "YPR013C"
"GLN3" "YPR015C"
"GLN3" "YPR017C"
"GLN3" "YPR020W"
"GLN3" "YPR027C"
"GLN3" "YPR035W"
"GLN3" "YPR039W"
"GLN3" "YPR040W"
"GLN3" "YPR041W"
"GLN3" "YPR069C"
"GLN3" "YPR074C"
"GLN3" "YPR108W"
"GLN3" "YPR119W"
"GLN3" "YPR124W"
"GLN3" "YPR138C"
"GLN3" "YPR145W"
"GLN3" "YPR194C"
"GLN3" "YPR201W"
"GLN3" "YAL062W"
"GLN3" "YAL042C-A"
"GLN3" "YAL029C"
"GLN3" "YAL022C"
"GLN3" "YAL014C"
"GLN3" "YAL012W"
"GLN3" "YAL010C"
"GLN3" "YAR015W"
"GLN3" "YAR018C"
"GLN3" "YAR035W"
"GLN3" "YAR053W"
"GLN3" "YAR071W"
"GLN3" "YBL107C"
"GLN3" "YBL098W"
"GLN3" "YBL064C"
"GLN3" "YBL063W"
"GLN3" "YBL062W"
"GLN3" "YBL032W"
"GLN3" "YBL011W"
"GLN3" "YBR006W"
"GLN3" "YBR011C"
"GLN3" "YBR031W"
"GLN3" "YBR053C"
"GLN3" "YBR067C"
"GLN3" "YBR070C"
"GLN3" "YBR083W"
"GLN3" "YJL063C"
"GLN3" "snR190"
"GLN3" "YGR109W-A"
"GLN3" "YHL009W-A"
"GLN3" "YIL082W-A"
"GLN3" "YPL060C-A"
"GAT1" "YBR101C"
"GAT1" "YCL004W"
"GAT1" "YDL226C"
"GAT1" "YDL198C"
"GAT1" "YDL136W"
"GAT1" "YDL091C"
"GAT1" "YDL089W"
"GAT1" "YDR170C"
"GAT1" "YDR246W"
"GAT1" "YDR281C"
"GAT1" "YDR371W"
"GAT1" "YDR380W"
"GAT1" "YDR421W"
"GAT1" "YDR530C"
"GAT1" "YEL012W"
"GAT1" "YFL068W"
"GAT1" "YFL021W"
"GAT1" "YGL188C"
"GAT1" "YGL029W"
"GAT1" "YGR030C"
"GAT1" "YGR037C"
"GAT1" "YGR161C"
"GAT1" "YGR164W"
"GAT1" "YHR136C"
"GAT1" "YHR137W"
"GAT1" "YHR219W"
"GAT1" "YIL101C"
"GAT1" "YIL045W"
"GAT1" "YJL173C"
"GAT1" "YJR008W"
"GAT1" "YJR095W"
"GAT1" "YJR148W"
"GAT1" "YKR023W"
"GAT1" "YKR034W"
"GAT1" "YKR039W"
"GAT1" "YLL009C"
"GAT1" "YLR068W"
"GAT1" "YLR147C"
"GAT1" "YLR155C"
"GAT1" "YLR157C"
"GAT1" "YLR262C-A"
"GAT1" "YLR264W"
"GAT1" "YML130C"
"GAT1" "YML081C-A"
"GAT1" "YML013W"
"GAT1" "YML009C"
"GAT1" "YMR027W"
"GAT1" "YMR034C"
"GAT1" "YMR128W"
"GAT1" "YMR256C"
"GAT1" "YMR276W"
"GAT1" "YNL278W"
"GAT1" "YNL213C"
"GAT1" "YNL116W"
"GAT1" "YNL064C"
"GAT1" "YNR048W"
"GAT1" "YOL119C"
"GAT1" "YOL105C"
"GAT1" "YOR027W"
"GAT1" "YOR043W"
"GAT1" "YOR221C"
"GAT1" "YPL142C"
"GAT1" "YPL092W"
"GAT1" "YPL016W"
"GAT1" "YPR071W"
"GAT1" "YAR062W"
"GAT1" "YBL051C"
"GAT1" "YJL036W"
"STP2" "YBR110W"
"STP2" "YBR129C"
"STP2" "YBR137W"
"STP2" "YBR149W"
"STP2" "YBR167C"
"STP2" "YBR201W"
"STP2" "YBR240C"
"STP2" "YBR244W"
"STP2" "YBR265W"
"STP2" "YBR296C"
"STP2" "YBR297W"
"STP2" "YCL067C"
"STP2" "YCL042W"
"STP2" "YCL040W"
"STP2" "YCL031C"
"STP2" "YCL026C-A"
"STP2" "YCL025C"
"STP2" "YCR020C"
"STP2" "YCR089W"
"STP2" "YCR106W"
"STP2" "YDL241W"
"STP2" "YDL234C"
"STP2" "YDL227C"
"STP2" "YDL222C"
"STP2" "YDL215C"
"STP2" "YDL210W"
"STP2" "YDL205C"
"STP2" "YDL201W"
"STP2" "YDL199C"
"STP2" "YDL124W"
"STP2" "YDL039C"
"STP2" "YDL038C"
"STP2" "YDL029W"
"STP2" "YDR019C"
"STP2" "YDR034C"
"STP2" "YDR038C"
"STP2" "YDR042C"
"STP2" "YDR043C"
"STP2" "YDR046C"
"STP2" "YDR070C"
"STP2" "YDR077W"
"STP2" "YDR078C"
"STP2" "YDR171W"
"STP2" "YDR174W"
"STP2" "YDR176W"
"STP2" "YDR205W"
"STP2" "YDR209C"
"STP2" "YDR210W"
"STP2" "YDR242W"
"STP2" "YDR309C"
"STP2" "YDR315C"
"STP2" "YDR344C"
"STP2" "YDR366C"
"STP2" "YDR380W"
"STP2" "YDR384C"
"STP2" "YDR508C"
"STP2" "YDR518W"
"STP2" "YDR540C"
"STP2" "YEL066W"
"STP2" "YEL060C"
"STP2" "YER008C"
"STP2" "YER011W"
"STP2" "YER015W"
"STP2" "YER029C"
"STP2" "YER035W"
"STP2" "YER037W"
"STP2" "YER060W"
"STP2" "YER064C"
"STP2" "YER100W"
"STP2" "YER121W"
"STP2" "YER150W"
"STP2" "YER156C"
"STP2" "YER175C"
"STP2" "YER185W"
"STP2" "YFR001W"
"STP2" "YFR003C"
"STP2" "YFR006W"
"STP2" "YFR026C"
"STP2" "YFR030W"
"STP2" "YFR032C"
"STP2" "YFR044C"
"STP2" "YGL263W"
"STP2" "YGL166W"
"STP2" "YGL156W"
"STP2" "YGL121C"
"STP2" "YGL098W"
"STP2" "YGL062W"
"STP2" "YGL038C"
"STP2" "YGL032C"
"STP2" "YGR008C"
"STP2" "YGR012W"
"STP2" "YGR032W"
"STP2" "YGR039W"
"STP2" "YGR043C"
"STP2" "YGR055W"
"STP2" "YGR065C"
"STP2" "YGR087C"
"STP2" "YGR103W"
"STP2" "YGR108W"
"STP2" "YGR109C"
"STP2" "YGR110W"
"STP2" "YGR123C"
"STP2" "YGR134W"
"STP2" "YGR146C"
"STP2" "YGR160W"
"STP2" "YGR161C"
"STP2" "YGR165W"
"STP2" "YGR167W"
"STP2" "YGR195W"
"STP2" "YGR213C"
"STP2" "YGR219W"
"STP2" "YGR220C"
"STP2" "YGR221C"
"STP2" "YGR248W"
"STP2" "YGR253C"
"STP2" "YGR256W"
"STP2" "YGR278W"
"STP2" "YHL050C"
"STP2" "YHL031C"
"STP2" "YHL021C"
"STP2" "YHR006W"
"STP2" "YHR032W"
"STP2" "YHR049C-A"
"STP2" "YHR066W"
"STP2" "YHR087W"
"STP2" "YHR096C"
"STP2" "YHR098C"
"STP2" "YHR124W"
"STP2" "YHR136C"
"STP2" "YHR137W"
"STP2" "YHR138C"
"STP2" "YHR140W"
"STP2" "YHR146W"
"STP2" "YHR161C"
"STP2" "YHR162W"
"STP2" "YHR195W"
"STP2" "YHR196W"
"STP2" "YHR200W"
"STP2" "YHR209W"
"STP2" "YHR215W"
"STP2" "YIL133C"
"STP2" "YIL124W"
"STP2" "YIL119C"
"STP2" "YIL101C"
"STP2" "YIL099W"
"STP2" "YIL041W"
"STP2" "YIL010W"
"STP2" "YIR010W"
"STP2" "YIR016W"
"STP2" "YIR017C"
